 ,mixture_ID,mixture_path,source_1_path,source_2_path,noise_path,length
Data 1 Target1No 8Cycle No 17Group Depth400m_Data 2 Target2No 3Cycle No 12Group Depth1400m.wav,Data 1 Target1No 8Cycle No 17Group Depth400m_Data 2 Target2No 3Cycle No 12Group Depth1400m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 17Group Depth400m_Data 2 Target2No 3Cycle No 12Group Depth1400m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 17Group Depth400m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 3Cycle No 12Group Depth1400m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1649.wav,58750
Data 1 Target1No 8Cycle No 17Group Depth500m_Data 2 Target2No 4Cycle No 13Group Depth1100m.wav,Data 1 Target1No 8Cycle No 17Group Depth500m_Data 2 Target2No 4Cycle No 13Group Depth1100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 17Group Depth500m_Data 2 Target2No 4Cycle No 13Group Depth1100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 17Group Depth500m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 4Cycle No 13Group Depth1100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise788.wav,58749
Data 1 Target1No 8Cycle No 17Group Depth600m_Data 2 Target2No 9Cycle No 17Group Depth200m.wav,Data 1 Target1No 8Cycle No 17Group Depth600m_Data 2 Target2No 9Cycle No 17Group Depth200m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 17Group Depth600m_Data 2 Target2No 9Cycle No 17Group Depth200m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 17Group Depth600m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 9Cycle No 17Group Depth200m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise592.wav,58749
Data 1 Target1No 8Cycle No 17Group Depth900m_Data 2 Target2No 7Cycle No 7Group Depth1300m.wav,Data 1 Target1No 8Cycle No 17Group Depth900m_Data 2 Target2No 7Cycle No 7Group Depth1300m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 17Group Depth900m_Data 2 Target2No 7Cycle No 7Group Depth1300m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 17Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 7Cycle No 7Group Depth1300m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise2144.wav,58750
Data 1 Target1No 8Cycle No 18Group Depth100m_Data 2 Target2No 3Cycle No 12Group Depth800m.wav,Data 1 Target1No 8Cycle No 18Group Depth100m_Data 2 Target2No 3Cycle No 12Group Depth800m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 18Group Depth100m_Data 2 Target2No 3Cycle No 12Group Depth800m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 18Group Depth100m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 3Cycle No 12Group Depth800m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1995.wav,58750
Data 1 Target1No 8Cycle No 18Group Depth1100m_Data 2 Target2No 8Cycle No 18Group Depth1200m.wav,Data 1 Target1No 8Cycle No 18Group Depth1100m_Data 2 Target2No 8Cycle No 18Group Depth1200m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 18Group Depth1100m_Data 2 Target2No 8Cycle No 18Group Depth1200m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 18Group Depth1100m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 8Cycle No 18Group Depth1200m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise677.wav,58749
Data 1 Target1No 8Cycle No 18Group Depth1300m_Data 2 Target2No 2Cycle No 1Group Depth200m.wav,Data 1 Target1No 8Cycle No 18Group Depth1300m_Data 2 Target2No 2Cycle No 1Group Depth200m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 18Group Depth1300m_Data 2 Target2No 2Cycle No 1Group Depth200m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 18Group Depth1300m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 2Cycle No 1Group Depth200m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise2183.wav,58750
Data 1 Target1No 8Cycle No 18Group Depth1500m_Data 2 Target2No 2Cycle No 8Group Depth1300m.wav,Data 1 Target1No 8Cycle No 18Group Depth1500m_Data 2 Target2No 2Cycle No 8Group Depth1300m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 18Group Depth1500m_Data 2 Target2No 2Cycle No 8Group Depth1300m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 18Group Depth1500m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 2Cycle No 8Group Depth1300m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise417.wav,58750
Data 1 Target1No 8Cycle No 18Group Depth400m_Data 2 Target2No 8Cycle No 16Group Depth1200m.wav,Data 1 Target1No 8Cycle No 18Group Depth400m_Data 2 Target2No 8Cycle No 16Group Depth1200m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 18Group Depth400m_Data 2 Target2No 8Cycle No 16Group Depth1200m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 18Group Depth400m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 8Cycle No 16Group Depth1200m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1359.wav,58750
Data 1 Target1No 8Cycle No 18Group Depth400m_Data 2 Target2No 8Cycle No 2Group Depth1100m.wav,Data 1 Target1No 8Cycle No 18Group Depth400m_Data 2 Target2No 8Cycle No 2Group Depth1100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 18Group Depth400m_Data 2 Target2No 8Cycle No 2Group Depth1100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 18Group Depth400m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 8Cycle No 2Group Depth1100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise242.wav,58749
Data 1 Target1No 8Cycle No 18Group Depth700m_Data 2 Target2No 5Cycle No 11Group Depth1200m.wav,Data 1 Target1No 8Cycle No 18Group Depth700m_Data 2 Target2No 5Cycle No 11Group Depth1200m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 18Group Depth700m_Data 2 Target2No 5Cycle No 11Group Depth1200m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 18Group Depth700m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 5Cycle No 11Group Depth1200m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise2071.wav,58750
Data 1 Target1No 8Cycle No 19Group Depth1000m_Data 2 Target2No 8Cycle No 1Group Depth400m.wav,Data 1 Target1No 8Cycle No 19Group Depth1000m_Data 2 Target2No 8Cycle No 1Group Depth400m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 19Group Depth1000m_Data 2 Target2No 8Cycle No 1Group Depth400m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 19Group Depth1000m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 8Cycle No 1Group Depth400m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise834.wav,58749
Data 1 Target1No 8Cycle No 19Group Depth100m_Data 2 Target2No 5Cycle No 3Group Depth1200m.wav,Data 1 Target1No 8Cycle No 19Group Depth100m_Data 2 Target2No 5Cycle No 3Group Depth1200m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 19Group Depth100m_Data 2 Target2No 5Cycle No 3Group Depth1200m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 19Group Depth100m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 5Cycle No 3Group Depth1200m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise765.wav,58750
Data 1 Target1No 8Cycle No 19Group Depth100m_Data 2 Target2No 7Cycle No 3Group Depth1300m.wav,Data 1 Target1No 8Cycle No 19Group Depth100m_Data 2 Target2No 7Cycle No 3Group Depth1300m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 19Group Depth100m_Data 2 Target2No 7Cycle No 3Group Depth1300m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 19Group Depth100m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 7Cycle No 3Group Depth1300m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise2399.wav,58750
Data 1 Target1No 8Cycle No 19Group Depth1500m_Data 2 Target2No 5Cycle No 6Group Depth1200m.wav,Data 1 Target1No 8Cycle No 19Group Depth1500m_Data 2 Target2No 5Cycle No 6Group Depth1200m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 19Group Depth1500m_Data 2 Target2No 5Cycle No 6Group Depth1200m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 19Group Depth1500m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 5Cycle No 6Group Depth1200m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1349.wav,58750
Data 1 Target1No 8Cycle No 19Group Depth200m_Data 2 Target2No 1Cycle No 3Group Depth1100m.wav,Data 1 Target1No 8Cycle No 19Group Depth200m_Data 2 Target2No 1Cycle No 3Group Depth1100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 19Group Depth200m_Data 2 Target2No 1Cycle No 3Group Depth1100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 19Group Depth200m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 1Cycle No 3Group Depth1100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1207.wav,58749
Data 1 Target1No 8Cycle No 19Group Depth200m_Data 2 Target2No 4Cycle No 8Group Depth600m.wav,Data 1 Target1No 8Cycle No 19Group Depth200m_Data 2 Target2No 4Cycle No 8Group Depth600m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 19Group Depth200m_Data 2 Target2No 4Cycle No 8Group Depth600m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 19Group Depth200m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 4Cycle No 8Group Depth600m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise2371.wav,58750
Data 1 Target1No 8Cycle No 19Group Depth500m_Data 2 Target2No 6Cycle No 4Group Depth900m.wav,Data 1 Target1No 8Cycle No 19Group Depth500m_Data 2 Target2No 6Cycle No 4Group Depth900m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 19Group Depth500m_Data 2 Target2No 6Cycle No 4Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 19Group Depth500m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 6Cycle No 4Group Depth900m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1585.wav,58750
Data 1 Target1No 8Cycle No 19Group Depth600m_Data 2 Target2No 3Cycle No 10Group Depth800m.wav,Data 1 Target1No 8Cycle No 19Group Depth600m_Data 2 Target2No 3Cycle No 10Group Depth800m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 19Group Depth600m_Data 2 Target2No 3Cycle No 10Group Depth800m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 19Group Depth600m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 3Cycle No 10Group Depth800m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise18.wav,58750
Data 1 Target1No 8Cycle No 19Group Depth700m_Data 2 Target2No 2Cycle No 10Group Depth100m.wav,Data 1 Target1No 8Cycle No 19Group Depth700m_Data 2 Target2No 2Cycle No 10Group Depth100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 19Group Depth700m_Data 2 Target2No 2Cycle No 10Group Depth100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 19Group Depth700m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 2Cycle No 10Group Depth100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise661.wav,58750
Data 1 Target1No 8Cycle No 19Group Depth700m_Data 2 Target2No 5Cycle No 15Group Depth1200m.wav,Data 1 Target1No 8Cycle No 19Group Depth700m_Data 2 Target2No 5Cycle No 15Group Depth1200m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 19Group Depth700m_Data 2 Target2No 5Cycle No 15Group Depth1200m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 19Group Depth700m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 5Cycle No 15Group Depth1200m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise249.wav,58750
Data 1 Target1No 8Cycle No 19Group Depth800m_Data 2 Target2No 1Cycle No 10Group Depth300m.wav,Data 1 Target1No 8Cycle No 19Group Depth800m_Data 2 Target2No 1Cycle No 10Group Depth300m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 19Group Depth800m_Data 2 Target2No 1Cycle No 10Group Depth300m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 19Group Depth800m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 1Cycle No 10Group Depth300m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise949.wav,58750
Data 1 Target1No 8Cycle No 19Group Depth800m_Data 2 Target2No 4Cycle No 6Group Depth600m.wav,Data 1 Target1No 8Cycle No 19Group Depth800m_Data 2 Target2No 4Cycle No 6Group Depth600m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 19Group Depth800m_Data 2 Target2No 4Cycle No 6Group Depth600m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 19Group Depth800m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 4Cycle No 6Group Depth600m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise2495.wav,58750
Data 1 Target1No 8Cycle No 19Group Depth800m_Data 2 Target2No 7Cycle No 18Group Depth100m.wav,Data 1 Target1No 8Cycle No 19Group Depth800m_Data 2 Target2No 7Cycle No 18Group Depth100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 19Group Depth800m_Data 2 Target2No 7Cycle No 18Group Depth100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 19Group Depth800m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 7Cycle No 18Group Depth100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1549.wav,58750
Data 1 Target1No 8Cycle No 1Group Depth1000m_Data 2 Target2No 1Cycle No 14Group Depth600m.wav,Data 1 Target1No 8Cycle No 1Group Depth1000m_Data 2 Target2No 1Cycle No 14Group Depth600m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 1Group Depth1000m_Data 2 Target2No 1Cycle No 14Group Depth600m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 1Group Depth1000m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 1Cycle No 14Group Depth600m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1914.wav,58749
Data 1 Target1No 8Cycle No 1Group Depth1400m_Data 2 Target2No 4Cycle No 18Group Depth500m.wav,Data 1 Target1No 8Cycle No 1Group Depth1400m_Data 2 Target2No 4Cycle No 18Group Depth500m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 1Group Depth1400m_Data 2 Target2No 4Cycle No 18Group Depth500m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 1Group Depth1400m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 4Cycle No 18Group Depth500m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise2207.wav,58750
Data 1 Target1No 8Cycle No 1Group Depth500m_Data 2 Target2No 4Cycle No 17Group Depth1400m.wav,Data 1 Target1No 8Cycle No 1Group Depth500m_Data 2 Target2No 4Cycle No 17Group Depth1400m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 1Group Depth500m_Data 2 Target2No 4Cycle No 17Group Depth1400m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 1Group Depth500m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 4Cycle No 17Group Depth1400m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1183.wav,58750
Data 1 Target1No 8Cycle No 1Group Depth600m_Data 2 Target2No 10Cycle No 21Group Depth1200m.wav,Data 1 Target1No 8Cycle No 1Group Depth600m_Data 2 Target2No 10Cycle No 21Group Depth1200m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 1Group Depth600m_Data 2 Target2No 10Cycle No 21Group Depth1200m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 1Group Depth600m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 10Cycle No 21Group Depth1200m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise353.wav,58750
Data 1 Target1No 8Cycle No 1Group Depth800m_Data 2 Target2No 1Cycle No 21Group Depth1100m.wav,Data 1 Target1No 8Cycle No 1Group Depth800m_Data 2 Target2No 1Cycle No 21Group Depth1100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 1Group Depth800m_Data 2 Target2No 1Cycle No 21Group Depth1100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 1Group Depth800m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 1Cycle No 21Group Depth1100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1721.wav,58749
Data 1 Target1No 8Cycle No 1Group Depth800m_Data 2 Target2No 3Cycle No 5Group Depth1300m.wav,Data 1 Target1No 8Cycle No 1Group Depth800m_Data 2 Target2No 3Cycle No 5Group Depth1300m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 1Group Depth800m_Data 2 Target2No 3Cycle No 5Group Depth1300m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 1Group Depth800m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 3Cycle No 5Group Depth1300m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1433.wav,58750
Data 1 Target1No 8Cycle No 1Group Depth800m_Data 2 Target2No 9Cycle No 15Group Depth1100m.wav,Data 1 Target1No 8Cycle No 1Group Depth800m_Data 2 Target2No 9Cycle No 15Group Depth1100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 1Group Depth800m_Data 2 Target2No 9Cycle No 15Group Depth1100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 1Group Depth800m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 9Cycle No 15Group Depth1100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1415.wav,58748
Data 1 Target1No 8Cycle No 20Group Depth1100m_Data 2 Target2No 3Cycle No 1Group Depth1200m.wav,Data 1 Target1No 8Cycle No 20Group Depth1100m_Data 2 Target2No 3Cycle No 1Group Depth1200m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 20Group Depth1100m_Data 2 Target2No 3Cycle No 1Group Depth1200m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 20Group Depth1100m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 3Cycle No 1Group Depth1200m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1536.wav,58749
Data 1 Target1No 8Cycle No 20Group Depth1200m_Data 2 Target2No 5Cycle No 1Group Depth900m.wav,Data 1 Target1No 8Cycle No 20Group Depth1200m_Data 2 Target2No 5Cycle No 1Group Depth900m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 20Group Depth1200m_Data 2 Target2No 5Cycle No 1Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 20Group Depth1200m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 5Cycle No 1Group Depth900m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise2259.wav,58750
Data 1 Target1No 8Cycle No 20Group Depth1300m_Data 2 Target2No 4Cycle No 19Group Depth500m.wav,Data 1 Target1No 8Cycle No 20Group Depth1300m_Data 2 Target2No 4Cycle No 19Group Depth500m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 20Group Depth1300m_Data 2 Target2No 4Cycle No 19Group Depth500m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 20Group Depth1300m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 4Cycle No 19Group Depth500m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise343.wav,58750
Data 1 Target1No 8Cycle No 20Group Depth1400m_Data 2 Target2No 9Cycle No 4Group Depth800m.wav,Data 1 Target1No 8Cycle No 20Group Depth1400m_Data 2 Target2No 9Cycle No 4Group Depth800m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 20Group Depth1400m_Data 2 Target2No 9Cycle No 4Group Depth800m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 20Group Depth1400m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 9Cycle No 4Group Depth800m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1118.wav,58749
Data 1 Target1No 8Cycle No 20Group Depth300m_Data 2 Target2No 2Cycle No 12Group Depth900m.wav,Data 1 Target1No 8Cycle No 20Group Depth300m_Data 2 Target2No 2Cycle No 12Group Depth900m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 20Group Depth300m_Data 2 Target2No 2Cycle No 12Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 20Group Depth300m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 2Cycle No 12Group Depth900m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise891.wav,58750
Data 1 Target1No 8Cycle No 20Group Depth300m_Data 2 Target2No 9Cycle No 17Group Depth100m.wav,Data 1 Target1No 8Cycle No 20Group Depth300m_Data 2 Target2No 9Cycle No 17Group Depth100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 20Group Depth300m_Data 2 Target2No 9Cycle No 17Group Depth100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 20Group Depth300m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 9Cycle No 17Group Depth100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1651.wav,58749
Data 1 Target1No 8Cycle No 20Group Depth400m_Data 2 Target2No 10Cycle No 16Group Depth400m.wav,Data 1 Target1No 8Cycle No 20Group Depth400m_Data 2 Target2No 10Cycle No 16Group Depth400m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 20Group Depth400m_Data 2 Target2No 10Cycle No 16Group Depth400m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 20Group Depth400m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 10Cycle No 16Group Depth400m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1042.wav,58750
Data 1 Target1No 8Cycle No 20Group Depth400m_Data 2 Target2No 6Cycle No 17Group Depth100m.wav,Data 1 Target1No 8Cycle No 20Group Depth400m_Data 2 Target2No 6Cycle No 17Group Depth100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 20Group Depth400m_Data 2 Target2No 6Cycle No 17Group Depth100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 20Group Depth400m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 6Cycle No 17Group Depth100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise52.wav,58750
Data 1 Target1No 8Cycle No 20Group Depth400m_Data 2 Target2No 8Cycle No 5Group Depth300m.wav,Data 1 Target1No 8Cycle No 20Group Depth400m_Data 2 Target2No 8Cycle No 5Group Depth300m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 20Group Depth400m_Data 2 Target2No 8Cycle No 5Group Depth300m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 20Group Depth400m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 8Cycle No 5Group Depth300m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise446.wav,58750
Data 1 Target1No 8Cycle No 20Group Depth500m_Data 2 Target2No 4Cycle No 7Group Depth600m.wav,Data 1 Target1No 8Cycle No 20Group Depth500m_Data 2 Target2No 4Cycle No 7Group Depth600m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 20Group Depth500m_Data 2 Target2No 4Cycle No 7Group Depth600m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 20Group Depth500m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 4Cycle No 7Group Depth600m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise2518.wav,58750
Data 1 Target1No 8Cycle No 20Group Depth500m_Data 2 Target2No 5Cycle No 7Group Depth700m.wav,Data 1 Target1No 8Cycle No 20Group Depth500m_Data 2 Target2No 5Cycle No 7Group Depth700m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 8Cycle No 20Group Depth500m_Data 2 Target2No 5Cycle No 7Group Depth700m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 8Cycle No 20Group Depth500m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 5Cycle No 7Group Depth700m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1831.wav,58750
